,F_r,F_t,ThL,N,a,lens_id,z_use,name,f435w-f606w,f435w-f814w,f814w-f606w,rchi2,SNR,lens_Mag_F814W,lens_z
406,-0.22862017605845394,0.3740318407583773,15.17167343387194,3.0,0.22698031906074306,40.0,0.4594,abell2744_382,2.4468,2.6814,-0.2346000000000004,0.4040433456022134,33.606747130139844,-20.805221303728946,0.3061
408,0.08579234025302312,-0.07773758131430406,16.925092441119833,1.0,0.23852729930596983,39.0,0.5194,abell2744_390,3.5444,3.5340999999999987,0.010300000000000864,0.39196640203480404,28.665253722384218,-20.757955707657345,0.3198
409,0.10863653591308832,-0.04001949849127054,18.687725734091543,2.0,0.23852729930596983,65.0,0.5194,abell2744_390,3.5444,3.5340999999999987,0.010300000000000864,0.39196640203480404,28.665253722384218,-20.957269988145278,0.3135
410,-0.10289046588075901,0.05307550494841187,24.675954792395416,3.0,0.23852729930596983,30.0,0.5194,abell2744_390,3.5444,3.5340999999999987,0.010300000000000864,0.39196640203480404,28.665253722384218,-21.431965762053704,0.3044
411,0.09214906911154984,-0.07008570650684304,26.298477341435188,4.0,0.23852729930596983,40.0,0.5194,abell2744_390,3.5444,3.5340999999999987,0.010300000000000864,0.39196640203480404,28.665253722384218,-20.805221303728946,0.3061
412,0.29385543070563297,0.059601307206371495,14.350244664888134,1.0,0.20508352940397084,39.0,4.2393,abell2744_395,2.1006,2.3019,-0.2012999999999998,0.4030057636956952,20.467994403598226,-20.757955707657345,0.3198
413,0.23607644514836906,0.18485465106945626,15.6096216365857,2.0,0.20508352940397084,65.0,4.2393,abell2744_395,2.1006,2.3019,-0.2012999999999998,0.4030057636956952,20.467994403598226,-20.957269988145278,0.3135
414,0.28259604968579205,0.10021378486958105,23.541139083676594,3.0,0.20508352940397084,40.0,4.2393,abell2744_395,2.1006,2.3019,-0.2012999999999998,0.4030057636956952,20.467994403598226,-20.805221303728946,0.3061
415,-0.24633129247760324,-0.17095094127326366,27.68983888462091,4.0,0.20508352940397084,30.0,4.2393,abell2744_395,2.1006,2.3019,-0.2012999999999998,0.4030057636956952,20.467994403598226,-21.431965762053704,0.3044
416,-0.4956343141372601,0.18803160167062188,21.900543893043753,1.0,0.27694279493188073,9.0,2.93,abell2744_396,1.3699000000000012,1.026799999999998,0.3431000000000033,0.6064016977952089,36.18750716216124,-21.67309066646366,0.3188
417,0.5169929529543079,0.11716459863250672,29.847264495111414,2.0,0.27694279493188073,70.0,2.93,abell2744_396,1.3699000000000012,1.026799999999998,0.3431000000000033,0.6064016977952089,36.18750716216124,-19.593432132341306,0.3027
418,-0.6903004073853596,0.49822754986558254,20.050665399395477,1.0,0.22136849015134416,9.0,2.3768,abell2744_397,1.0856999999999992,0.6351999999999975,0.4505000000000017,0.7226949865101837,76.4719206082163,-21.67309066646366,0.3188
419,-0.03971484789231152,-0.07329261863343611,14.023633217991286,1.0,0.18252272292349195,30.0,2.8585,abell2744_403,1.2034999999999982,0.7233999999999979,0.4801000000000002,0.5513199753306708,35.064390823443425,-21.431965762053704,0.3044
420,0.05394572195150907,-0.06355262522025522,24.56888235117703,2.0,0.18252272292349195,70.0,2.8585,abell2744_403,1.2034999999999982,0.7233999999999979,0.4801000000000002,0.5513199753306708,35.064390823443425,-19.593432132341306,0.3027
421,0.08036449770307105,-0.0221500473631285,26.55253363113389,3.0,0.18252272292349195,64.0,2.8585,abell2744_403,1.2034999999999982,0.7233999999999979,0.4801000000000002,0.5513199753306708,35.064390823443425,-20.39555093820734,0.3259
422,0.0054373172017740555,0.0831836081863671,28.10442896220014,4.0,0.18252272292349195,39.0,2.8585,abell2744_403,1.2034999999999982,0.7233999999999979,0.4801000000000002,0.5513199753306708,35.064390823443425,-20.757955707657345,0.3198
423,0.08204078850828145,-0.014777892616851038,29.953433394958285,5.0,0.18252272292349195,29.0,2.8585,abell2744_403,1.2034999999999982,0.7233999999999979,0.4801000000000002,0.5513199753306708,35.064390823443425,-20.481137734357674,0.3176
424,-0.4890515346103444,0.11419684908293376,12.726897599234762,1.0,0.2535752789083441,70.0,0.3422,abell2744_414,1.9126999999999972,2.2110999999999983,-0.2984000000000009,0.3453495261879119,43.36363010092163,-19.593432132341306,0.3027
425,-0.1320314222368116,-0.48454104819646393,20.191537940303732,2.0,0.2535752789083441,30.0,0.3422,abell2744_414,1.9126999999999972,2.2110999999999983,-0.2984000000000009,0.3453495261879119,43.36363010092163,-21.431965762053704,0.3044
426,-0.4954190479429254,0.08229392918392299,27.856105001850732,3.0,0.2535752789083441,64.0,0.3422,abell2744_414,1.9126999999999972,2.2110999999999983,-0.2984000000000009,0.3453495261879119,43.36363010092163,-20.39555093820734,0.3259
427,-0.09687453907258878,-0.16194903400812427,25.681550249023392,1.0,0.49068563392248227,3.0,0.6747,abell2744_421,1.3380999999999972,1.2012,0.13689999999999716,1.317649249731261,74.07787655779973,-21.596352820036444,0.3057
428,-0.15373961600493874,0.5385384647350303,9.913052724044313,1.0,0.21959930401985428,40.0,0.3486,abell2744_422,1.6875999999999998,1.5097000000000025,0.1778999999999975,0.5642227494307543,42.97620361783828,-20.805221303728946,0.3061
429,0.3465748290468767,0.43993799040278125,11.84152979015797,2.0,0.21959930401985428,65.0,0.3486,abell2744_422,1.6875999999999998,1.5097000000000025,0.1778999999999975,0.5642227494307543,42.97620361783828,-20.957269988145278,0.3135
430,0.15552090039859903,0.5380267624084498,16.368266332510046,3.0,0.21959930401985428,39.0,0.3486,abell2744_422,1.6875999999999998,1.5097000000000025,0.1778999999999975,0.5642227494307543,42.97620361783828,-20.757955707657345,0.3198
431,0.08142713207701764,0.5439666460767946,9.47698775374003,1.0,0.3198106221321185,70.0,1.3145,abell2744_423,0.9227999999999988,0.7807999999999993,0.14199999999999946,1.6209130102450586,91.17491005061136,-19.593432132341306,0.3027
432,-0.31388249253884226,-0.4516723046190992,14.594739169972987,2.0,0.3198106221321185,30.0,1.3145,abell2744_423,0.9227999999999988,0.7807999999999993,0.14199999999999946,1.6209130102450586,91.17491005061136,-21.431965762053704,0.3044
433,-0.21245463242876603,0.5073392543869265,22.463921424386776,3.0,0.3198106221321185,64.0,1.3145,abell2744_423,0.9227999999999988,0.7807999999999993,0.14199999999999946,1.6209130102450586,91.17491005061136,-20.39555093820734,0.3259
434,-0.20230514031699912,0.511471133187049,26.69122204172449,4.0,0.3198106221321185,29.0,1.3145,abell2744_423,0.9227999999999988,0.7807999999999993,0.14199999999999946,1.6209130102450586,91.17491005061136,-20.481137734357674,0.3176
435,0.0726966057205316,0.003368212743899007,18.682073847356776,1.0,0.26244079418400934,39.0,0.3761,abell2744_426,2.2299000000000007,2.3398000000000003,-0.10989999999999966,0.3995256100272971,26.61939782099419,-20.757955707657345,0.3198
436,0.06865849372641353,0.024127838270235194,22.38096147742144,2.0,0.26244079418400934,65.0,0.3761,abell2744_426,2.2299000000000007,2.3398000000000003,-0.10989999999999966,0.3995256100272971,26.61939782099419,-20.957269988145278,0.3135
437,-0.06953012745837431,0.021487268695597708,23.198252922497254,3.0,0.26244079418400934,30.0,0.3761,abell2744_426,2.2299000000000007,2.3398000000000003,-0.10989999999999966,0.3995256100272971,26.61939782099419,-21.431965762053704,0.3044
438,0.07277096982087486,0.000726148541217345,28.192691100478932,4.0,0.26244079418400934,40.0,0.3761,abell2744_426,2.2299000000000007,2.3398000000000003,-0.10989999999999966,0.3995256100272971,26.61939782099419,-20.805221303728946,0.3061
439,-0.03719827400099407,-0.06254941847628608,29.13200637221711,5.0,0.26244079418400934,64.0,0.3761,abell2744_426,2.2299000000000007,2.3398000000000003,-0.10989999999999966,0.3995256100272971,26.61939782099419,-20.39555093820734,0.3259
440,0.18270090499301272,-0.22852902673659553,18.778358190669028,1.0,0.21638280709325408,70.0,0.5429,abell2744_433,1.7212999999999994,1.9964000000000013,-0.2751000000000019,0.32744372302212593,26.996798547051622,-19.593432132341306,0.3027
441,-0.1431775499260156,-0.25515745323941597,25.63031130329691,2.0,0.21638280709325408,16.0,0.5429,abell2744_433,1.7212999999999994,1.9964000000000013,-0.2751000000000019,0.32744372302212593,26.996798547051622,-22.1724050054741,0.3028
442,-0.23742256089560868,-0.2251336713429134,11.267003625271977,1.0,0.18363951881037285,70.0,0.7157,abell2744_437,1.3384999999999998,1.4323999999999977,-0.09389999999999787,0.4402245710002094,42.35143580204986,-19.593432132341306,0.3027
443,0.17165523884853795,-0.278548238857149,23.028926136487186,2.0,0.18363951881037285,30.0,0.7157,abell2744_437,1.3384999999999998,1.4323999999999977,-0.09389999999999787,0.4402245710002094,42.35143580204986,-21.431965762053704,0.3044
444,-0.2540671493585806,-0.20616625817861822,26.38692757051028,3.0,0.18363951881037285,64.0,0.7157,abell2744_437,1.3384999999999998,1.4323999999999977,-0.09389999999999787,0.4402245710002094,42.35143580204986,-20.39555093820734,0.3259
445,-0.2927035503005072,0.14621653133639295,26.998462106823258,4.0,0.18363951881037285,16.0,0.7157,abell2744_437,1.3384999999999998,1.4323999999999977,-0.09389999999999787,0.4402245710002094,42.35143580204986,-22.1724050054741,0.3028
446,0.13228876098146203,-0.22484470169646656,2.9809996510798538,1.0,0.27901509289246584,39.0,0.7277,abell2744_440,1.9649,2.1206,-0.1556999999999995,0.44054020440219693,26.896539329893326,-20.757955707657345,0.3198
447,0.24803940769887495,0.0808202226634814,7.006670804766059,2.0,0.27901509289246584,65.0,0.7277,abell2744_440,1.9649,2.1206,-0.1556999999999995,0.44054020440219693,26.896539329893326,-20.957269988145278,0.3135
448,0.2078450932274695,-0.15765745584731455,12.236655726305989,3.0,0.27901509289246584,40.0,0.7277,abell2744_440,1.9649,2.1206,-0.1556999999999995,0.44054020440219693,26.896539329893326,-20.805221303728946,0.3061
449,-0.23374701570605497,0.04832449998332182,17.199265052381257,1.0,0.2696376632198408,30.0,0.3934,abell2744_443,72.4202,72.6905,-0.2702999999999989,0.38946068334078443,25.010358807291254,-21.431965762053704,0.3044
450,0.046583517296248884,-0.23410019343527866,21.91361707129826,2.0,0.2696376632198408,64.0,0.3934,abell2744_443,72.4202,72.6905,-0.2702999999999989,0.38946068334078443,25.010358807291254,-20.39555093820734,0.3259
451,-0.11650155397848101,-0.20832741675238972,21.971143081624522,3.0,0.2696376632198408,70.0,0.3934,abell2744_443,72.4202,72.6905,-0.2702999999999989,0.38946068334078443,25.010358807291254,-19.593432132341306,0.3027
452,0.07372302989265929,-0.22701946945927534,25.153518529411553,4.0,0.2696376632198408,29.0,0.3934,abell2744_443,72.4202,72.6905,-0.2702999999999989,0.38946068334078443,25.010358807291254,-20.481137734357674,0.3176
453,0.1896534593948083,0.14492925857019553,27.894593949776727,5.0,0.2696376632198408,39.0,0.3934,abell2744_443,72.4202,72.6905,-0.2702999999999989,0.38946068334078443,25.010358807291254,-20.757955707657345,0.3198
454,0.14586648828541016,-0.1889335656928305,29.453000838008485,6.0,0.2696376632198408,57.0,0.3934,abell2744_443,72.4202,72.6905,-0.2702999999999989,0.38946068334078443,25.010358807291254,-20.577498406728303,0.3191
455,-0.3015578403862183,0.16290121206339003,10.786046310054262,1.0,0.22556653387423412,70.0,0.5085,abell2744_446,1.7084000000000008,1.8234999999999992,-0.1150999999999982,0.4042959982329868,31.71477366048552,-19.593432132341306,0.3027
456,0.3384788427312467,0.05390741148893595,13.970646463003927,2.0,0.22556653387423412,30.0,0.5085,abell2744_446,1.7084000000000008,1.8234999999999992,-0.1150999999999982,0.4042959982329868,31.71477366048552,-21.431965762053704,0.3044
457,-0.3120042597797754,-0.14187063779865064,19.02722616240357,3.0,0.22556653387423412,64.0,0.5085,abell2744_446,1.7084000000000008,1.8234999999999992,-0.1150999999999982,0.4042959982329868,31.71477366048552,-20.39555093820734,0.3259
458,-0.3080893972921223,-0.15018275289226216,23.245073572698995,4.0,0.22556653387423412,29.0,0.5085,abell2744_446,1.7084000000000008,1.8234999999999992,-0.1150999999999982,0.4042959982329868,31.71477366048552,-20.481137734357674,0.3176
459,0.014855378828662086,-0.011405135553117358,17.566694035854233,1.0,0.21653722442338727,70.0,0.7572,abell2744_453,2.252600000000001,2.5687,-0.3160999999999987,0.32982077941582055,37.257228828616036,-19.593432132341306,0.3027
460,-0.007012977706401019,-0.01736598804610799,23.71542645850169,2.0,0.21653722442338727,16.0,0.7572,abell2744_453,2.252600000000001,2.5687,-0.3160999999999987,0.32982077941582055,37.257228828616036,-22.1724050054741,0.3028
461,0.07855938135367421,0.7432654873497593,22.459083742491227,1.0,0.22811352168018498,44.0,0.3581,abell2744_455,1.469899999999999,1.1839000000000013,0.2859999999999978,0.6056411782343553,21.76656384528661,-22.425314933158248,0.3031
462,0.74024198936556,0.10323254459745274,28.313068727117372,2.0,0.22811352168018498,40.0,0.3581,abell2744_455,1.469899999999999,1.1839000000000013,0.2859999999999978,0.6056411782343553,21.76656384528661,-20.805221303728946,0.3061
463,-0.112739474400119,-0.002747532835000204,21.659734506159857,1.0,0.47154340197078326,44.0,0.4193,abell2744_463,74.6122,74.8552,-0.2429999999999985,0.4119590417258605,91.29796183678444,-22.425314933158248,0.3031
464,0.13955597313314316,-0.3128811713368819,25.598536919886893,1.0,0.2522893063978476,10.0,2.3105,abell2744_469,1.6247000000000007,1.570999999999998,0.053700000000002746,0.28851905502192055,30.84831021354125,-21.387660997277038,0.314
465,0.10564458499343436,0.32589832567204585,28.52657440382334,2.0,0.2522893063978476,9.0,2.3105,abell2744_469,1.6247000000000007,1.570999999999998,0.053700000000002746,0.28851905502192055,30.84831021354125,-21.67309066646366,0.3188
466,-0.05081690231492317,0.08730790703368682,4.14057488996329,1.0,0.2005628620616259,70.0,0.4156,abell2744_484ep2,1.9026999999999996,2.345100000000002,-0.4424000000000028,0.33107252002609017,21.03134910335937,-19.593432132341306,0.3027
467,-0.09849384154790779,0.022449752083775438,17.69960740282327,2.0,0.2005628620616259,64.0,0.4156,abell2744_484ep2,1.9026999999999996,2.345100000000002,-0.4424000000000028,0.33107252002609017,21.03134910335937,-20.39555093820734,0.3259
468,0.03606975485618236,-0.0943610140688529,19.374306169535473,3.0,0.2005628620616259,30.0,0.4156,abell2744_484ep2,1.9026999999999996,2.345100000000002,-0.4424000000000028,0.33107252002609017,21.03134910335937,-21.431965762053704,0.3044
469,-0.09727540120479253,0.027249302962351063,21.844371669522936,4.0,0.2005628620616259,29.0,0.4156,abell2744_484ep2,1.9026999999999996,2.345100000000002,-0.4424000000000028,0.33107252002609017,21.03134910335937,-20.481137734357674,0.3176
470,-0.009919024801233392,0.10053179168044238,29.16339828918219,5.0,0.2005628620616259,16.0,0.4156,abell2744_484ep2,1.9026999999999996,2.345100000000002,-0.4424000000000028,0.33107252002609017,21.03134910335937,-22.1724050054741,0.3028
471,0.1592843894548653,-0.07368324116307172,15.8195910257192,1.0,0.27193617826685285,70.0,0.3687,abell2744_506,2.7393,2.9271,-0.1877999999999993,0.4001740343619992,31.010229580562502,-19.593432132341306,0.3027
472,-0.0948121269383845,-0.14768682181469087,17.893473948531188,2.0,0.27193617826685285,16.0,0.3687,abell2744_506,2.7393,2.9271,-0.1877999999999993,0.4001740343619992,31.010229580562502,-22.1724050054741,0.3028
473,-0.16569322238577702,-0.05784887905328875,28.078275563984768,3.0,0.27193617826685285,10.0,0.3687,abell2744_506,2.7393,2.9271,-0.1877999999999993,0.4001740343619992,31.010229580562502,-21.387660997277038,0.314
474,0.11567382833953069,-0.1319859923991231,28.21185515808997,4.0,0.27193617826685285,64.0,0.3687,abell2744_506,2.7393,2.9271,-0.1877999999999993,0.4001740343619992,31.010229580562502,-20.39555093820734,0.3259
475,0.019230522978408868,-0.18489915815073166,7.167803035509789,1.0,0.3166750716851029,40.0,0.3525,abell2744_507,1.9832,2.1898000000000017,-0.20660000000000167,0.47118900474658665,24.708629880047265,-20.805221303728946,0.3061
476,-0.07422530721646729,-0.1704350769867912,15.653115989543421,2.0,0.3166750716851029,65.0,0.3525,abell2744_507,1.9832,2.1898000000000017,-0.20660000000000167,0.47118900474658665,24.708629880047265,-20.957269988145278,0.3135
477,0.0039552370995377655,-0.18585442636202892,16.672356801521786,3.0,0.3166750716851029,39.0,0.3525,abell2744_507,1.9832,2.1898000000000017,-0.20660000000000167,0.47118900474658665,24.708629880047265,-20.757955707657345,0.3198
478,0.09007656352701532,0.16261526497237572,25.461678551311337,4.0,0.3166750716851029,44.0,0.3525,abell2744_507,1.9832,2.1898000000000017,-0.20660000000000167,0.47118900474658665,24.708629880047265,-22.425314933158248,0.3031
479,-0.08580938433955512,0.09095654574785812,19.13586687659009,1.0,0.35373828637526084,16.0,0.3528,abell2744_510,4.306299999999997,4.229199999999999,0.07709999999999795,0.32545520513572296,26.77691524752336,-22.1724050054741,0.3028
480,-0.1101610573717689,-0.05916827776646482,22.493511910160745,2.0,0.35373828637526084,70.0,0.3528,abell2744_510,4.306299999999997,4.229199999999999,0.07709999999999795,0.32545520513572296,26.77691524752336,-19.593432132341306,0.3027
481,0.006092975980821515,0.12489683462287116,24.53469847325965,3.0,0.35373828637526084,10.0,0.3528,abell2744_510,4.306299999999997,4.229199999999999,0.07709999999999795,0.32545520513572296,26.77691524752336,-21.387660997277038,0.314
486,-0.2106026542099892,0.028346072213931334,24.300691626868186,1.0,0.2730342046676257,10.0,0.3797,abell2744_521,1.4765999999999977,1.4349999999999987,0.04159999999999897,0.3001032340628094,24.844958887658066,-21.387660997277038,0.314
487,0.3551708646864049,0.3128148312647631,5.154946743989774,1.0,0.3046312556558341,40.0,2.8978,abell2744_522,1.322099999999999,0.8340999999999994,0.4879999999999996,1.8970937990376748,84.59168036875003,-20.805221303728946,0.3061
488,0.2938907429401749,0.3709820655980054,14.575776376543669,2.0,0.3046312556558341,39.0,2.8978,abell2744_522,1.322099999999999,0.8340999999999994,0.4879999999999996,1.8970937990376748,84.59168036875003,-20.757955707657345,0.3198
489,0.43196012744016105,0.19341641627113912,14.857826972678076,3.0,0.3046312556558341,65.0,2.8978,abell2744_522,1.322099999999999,0.8340999999999994,0.4879999999999996,1.8970937990376748,84.59168036875003,-20.957269988145278,0.3135
490,-0.37674071307904405,-0.28647145911937577,26.462561819618788,4.0,0.3046312556558341,44.0,2.8978,abell2744_522,1.322099999999999,0.8340999999999994,0.4879999999999996,1.8970937990376748,84.59168036875003,-22.425314933158248,0.3031
491,-0.4787751224872322,0.24566350590508204,17.976448803403613,1.0,0.37274642571905836,16.0,1.5751,abell2744_526,0.9272000000000028,0.5476000000000028,0.3796,0.4015752238681368,21.725797419899717,-22.1724050054741,0.3028
492,-0.2676525906536195,-0.46683858748248996,18.878543626927573,2.0,0.37274642571905836,70.0,1.5751,abell2744_526,0.9272000000000028,0.5476000000000028,0.3796,0.4015752238681368,21.725797419899717,-19.593432132341306,0.3027
493,-0.18424715317433132,0.5055978269270893,26.150902509122325,3.0,0.37274642571905836,10.0,1.5751,abell2744_526,0.9272000000000028,0.5476000000000028,0.3796,0.4015752238681368,21.725797419899717,-21.387660997277038,0.314
494,0.004502584962310426,0.02496555248770487,17.601923514553924,1.0,0.4013817880855234,10.0,0.3402,abell2744_537ep2,2.3323,2.6366999999999976,-0.3043999999999976,0.344004683426536,29.11734823356559,-21.387660997277038,0.314
495,-0.018307047737380695,0.017561437455414497,19.852270704915522,2.0,0.4013817880855234,16.0,0.3402,abell2744_537ep2,2.3323,2.6366999999999976,-0.3043999999999976,0.344004683426536,29.11734823356559,-22.1724050054741,0.3028
496,-0.438195507071107,0.4429586103033109,16.377395898451194,1.0,0.22490528053105502,44.0,1.3735,abell2744_541,1.1108000000000011,1.102699999999999,0.008100000000002439,0.8068116408337005,50.88919670759123,-22.425314933158248,0.3031
497,0.46254315488531417,-0.12516423696479828,13.707106200978265,1.0,0.27260844968500175,64.0,2.1452,abell2744_547,1.0379000000000005,0.4846000000000004,0.5533000000000001,0.420618184660977,25.795900509858022,-20.39555093820734,0.3259
498,0.4782141963306626,-0.030388135415954087,16.69247082114672,2.0,0.27260844968500175,29.0,2.1452,abell2744_547,1.0379000000000005,0.4846000000000004,0.5533000000000001,0.420618184660977,25.795900509858022,-20.481137734357674,0.3176
499,0.16395093884111275,-0.4502580882109255,18.12703226786055,3.0,0.27260844968500175,70.0,2.1452,abell2744_547,1.0379000000000005,0.4846000000000004,0.5533000000000001,0.420618184660977,25.795900509858022,-19.593432132341306,0.3027
500,0.43611902132193403,0.1985257051050021,21.293202512167483,4.0,0.27260844968500175,57.0,2.1452,abell2744_547,1.0379000000000005,0.4846000000000004,0.5533000000000001,0.420618184660977,25.795900509858022,-20.577498406728303,0.3191
501,-0.3559435270798709,-0.32080595673425555,23.18078601469604,5.0,0.27260844968500175,30.0,2.1452,abell2744_547,1.0379000000000005,0.4846000000000004,0.5533000000000001,0.420618184660977,25.795900509858022,-21.431965762053704,0.3044
502,0.4306847267131577,0.21005457034364314,28.74196536065497,6.0,0.27260844968500175,46.0,2.1452,abell2744_547,1.0379000000000005,0.4846000000000004,0.5533000000000001,0.420618184660977,25.795900509858022,-23.845057374559016,0.3187
503,0.14908866633537307,-0.09824487595831427,27.826824056453017,1.0,0.3556127995610846,3.0,0.6641,abell2744_559,2.5470000000000006,2.979400000000002,-0.4324000000000012,0.30391179291136017,21.04692785722365,-21.596352820036444,0.3057
513,0.04277801422541303,-0.1788430962843431,15.921953934813184,1.0,0.27173346483119426,39.0,0.3335,abell2744_561,4.395,4.458300000000001,-0.06330000000000169,0.38461880899600537,28.596125149440088,-20.757955707657345,0.3198
514,0.06550196805886593,-0.1718263768169945,22.47985539726942,2.0,0.27173346483119426,65.0,0.3335,abell2744_561,4.395,4.458300000000001,-0.06330000000000169,0.38461880899600537,28.596125149440088,-20.957269988145278,0.3135
515,-0.013995471257410642,-0.18335467917106305,23.368844426511306,3.0,0.27173346483119426,40.0,0.3335,abell2744_561,4.395,4.458300000000001,-0.06330000000000169,0.38461880899600537,28.596125149440088,-20.805221303728946,0.3061
516,-0.16731123218100358,0.07630047952480233,25.072580442739422,4.0,0.27173346483119426,38.0,0.3335,abell2744_561,4.395,4.458300000000001,-0.06330000000000169,0.38461880899600537,28.596125149440088,-20.850392932757295,0.3181
517,-0.09903885003158609,0.15493907762104908,25.085217864714597,5.0,0.27173346483119426,57.0,0.3335,abell2744_561,4.395,4.458300000000001,-0.06330000000000169,0.38461880899600537,28.596125149440088,-20.577498406728303,0.3191
518,-0.005640965759434337,0.18380149916402033,26.67386894910012,6.0,0.27173346483119426,64.0,0.3335,abell2744_561,4.395,4.458300000000001,-0.06330000000000169,0.38461880899600537,28.596125149440088,-20.39555093820734,0.3259
519,-0.18039386800666712,0.03567721927552137,27.38059863033155,7.0,0.27173346483119426,58.0,0.3335,abell2744_561,4.395,4.458300000000001,-0.06330000000000169,0.38461880899600537,28.596125149440088,-20.284777473777023,0.3206
520,-0.033973243815410586,0.18072252293031751,27.41243332559175,8.0,0.27173346483119426,29.0,0.3335,abell2744_561,4.395,4.458300000000001,-0.06330000000000169,0.38461880899600537,28.596125149440088,-20.481137734357674,0.3176
521,-0.03191533632347049,-0.23672332188532177,13.176010878148322,1.0,0.604496942355835,70.0,0.3631,abell2744_563,2.951900000000002,3.0656,-0.11369999999999793,0.3640879059910328,37.28634736698551,-19.593432132341306,0.3027
522,-0.15539304724711117,0.181409814189638,14.708873322389552,2.0,0.604496942355835,16.0,0.3631,abell2744_563,2.951900000000002,3.0656,-0.11369999999999793,0.3640879059910328,37.28634736698551,-22.1724050054741,0.3028
523,-0.16641045035177154,-0.17135951047660727,23.5943563020062,3.0,0.604496942355835,64.0,0.3631,abell2744_563,2.951900000000002,3.0656,-0.11369999999999793,0.3640879059910328,37.28634736698551,-20.39555093820734,0.3259
524,-0.1882738462338091,-0.14700162802292327,26.148536525119983,4.0,0.604496942355835,29.0,0.3631,abell2744_563,2.951900000000002,3.0656,-0.11369999999999793,0.3640879059910328,37.28634736698551,-20.481137734357674,0.3176
525,-0.028466298191966784,0.23716279152579547,28.06183250242411,5.0,0.604496942355835,10.0,0.3631,abell2744_563,2.951900000000002,3.0656,-0.11369999999999793,0.3640879059910328,37.28634736698551,-21.387660997277038,0.314
526,0.05700901544549359,0.0038106633357379094,6.9972076036094,1.0,0.6714203239254709,70.0,0.8503,abell2744_570,1.2091999999999992,1.4781999999999975,-0.26899999999999835,0.6459000794790648,41.46980742488728,-19.593432132341306,0.3027
527,-0.056370046491878406,-0.00932560215891343,8.19891813035302,2.0,0.6714203239254709,64.0,0.8503,abell2744_570,1.2091999999999992,1.4781999999999975,-0.26899999999999835,0.6459000794790648,41.46980742488728,-20.39555093820734,0.3259
528,-0.057135431372840335,0.0003024548930286116,12.106808989433093,3.0,0.6714203239254709,29.0,0.8503,abell2744_570,1.2091999999999992,1.4781999999999975,-0.26899999999999835,0.6459000794790648,41.46980742488728,-20.481137734357674,0.3176
529,-0.05650162024911685,-0.008492108474781344,22.040175196914735,4.0,0.6714203239254709,57.0,0.8503,abell2744_570,1.2091999999999992,1.4781999999999975,-0.26899999999999835,0.6459000794790648,41.46980742488728,-20.577498406728303,0.3191
530,0.005772008053020605,0.0568439347701998,25.672843538944676,5.0,0.6714203239254709,16.0,0.8503,abell2744_570,1.2091999999999992,1.4781999999999975,-0.26899999999999835,0.6459000794790648,41.46980742488728,-22.1724050054741,0.3028
531,0.03962188429634067,-0.041166191005851595,27.35664760815243,6.0,0.6714203239254709,30.0,0.8503,abell2744_570,1.2091999999999992,1.4781999999999975,-0.26899999999999835,0.6459000794790648,41.46980742488728,-21.431965762053704,0.3044
532,-0.057135965844019324,-0.00017436798422146743,28.559348221309765,7.0,0.6714203239254709,46.0,0.8503,abell2744_570,1.2091999999999992,1.4781999999999975,-0.26899999999999835,0.6459000794790648,41.46980742488728,-23.845057374559016,0.3187
533,0.20485109473177693,0.02596412474207846,14.725137597200138,1.0,0.34699482591605546,10.0,0.4275,abell2744_575,2.3196000000000008,2.435100000000002,-0.11550000000000082,0.33642286338319394,29.03635887959957,-21.387660997277038,0.314
534,0.04894351726152243,0.20060568014017127,16.583240773972214,2.0,0.34699482591605546,16.0,0.4275,abell2744_575,2.3196000000000008,2.435100000000002,-0.11550000000000082,0.33642286338319394,29.03635887959957,-22.1724050054741,0.3028
535,-0.09455092238327917,0.3966891921468931,12.92841504792943,1.0,0.2243407059858616,3.0,0.6019,abell2744_578,1.4157000000000008,1.5122999999999998,-0.09659999999999867,0.5216582798972054,38.16423209902476,-21.596352820036444,0.3057
536,-0.01881209961449369,-0.07365089091382426,6.9954711924996,1.0,0.29827691095567627,40.0,0.4137,abell2744_579,2.106499999999997,2.1952,-0.08870000000000289,0.4644838987694624,25.04606081202753,-20.805221303728946,0.3061
537,0.04227727625811563,-0.0631742094252128,12.671242502627612,2.0,0.29827691095567627,39.0,0.4137,abell2744_579,2.106499999999997,2.1952,-0.08870000000000289,0.4644838987694624,25.04606081202753,-20.757955707657345,0.3198
538,0.011974890833403376,-0.07506630944594082,16.080896886707258,3.0,0.29827691095567627,65.0,0.4137,abell2744_579,2.106499999999997,2.1952,-0.08870000000000289,0.4644838987694624,25.04606081202753,-20.957269988145278,0.3135
539,-0.06579978307143476,0.038062282801453226,28.985440951153386,4.0,0.29827691095567627,44.0,0.4137,abell2744_579,2.106499999999997,2.1952,-0.08870000000000289,0.4644838987694624,25.04606081202753,-22.425314933158248,0.3031
540,-0.20053369612071084,-0.00961863766052658,14.27116100565225,1.0,0.3629484545142716,40.0,1.0217,abell2744_582,0.8661999999999992,0.9726999999999996,-0.10650000000000047,0.4952236756516248,29.35669968433657,-20.805221303728946,0.3061
541,-0.1525567915097714,-0.13050941281962095,15.102294144453221,2.0,0.3629484545142716,39.0,1.0217,abell2744_582,0.8661999999999992,0.9726999999999996,-0.10650000000000047,0.4952236756516248,29.35669968433657,-20.757955707657345,0.3198
